Date,Close
1993-01-29 00:00:00-05:00,25.122344970703125
1993-02-01 00:00:00-05:00,25.30101776123047
1993-02-02 00:00:00-05:00,25.35462188720703
1993-02-03 00:00:00-05:00,25.622652053833008
1993-02-04 00:00:00-05:00,25.729869842529297
1993-02-05 00:00:00-05:00,25.711984634399414
1993-02-08 00:00:00-05:00,25.711984634399414
1993-02-09 00:00:00-05:00,25.533313751220703
1993-02-10 00:00:00-05:00,25.569046020507812
1993-02-11 00:00:00-05:00,25.694114685058594
1993-02-12 00:00:00-05:00,25.4975643157959
1993-02-16 00:00:00-05:00,24.854320526123047
1993-02-17 00:00:00-05:00,24.836454391479492
1993-02-18 00:00:00-05:00,24.81859016418457
1993-02-19 00:00:00-05:00,24.907934188842773
1993-02-22 00:00:00-05:00,24.997270584106445
1993-02-23 00:00:00-05:00,24.979402542114258
1993-02-24 00:00:00-05:00,25.30101776123047
1993-02-25 00:00:00-05:00,25.35462188720703
1993-02-26 00:00:00-05:00,25.390377044677734
1993-03-01 00:00:00-05:00,25.318906784057617
1993-03-02 00:00:00-05:00,25.694114685058594
1993-03-03 00:00:00-05:00,25.801326751708984
1993-03-04 00:00:00-05:00,25.658384323120117
1993-03-05 00:00:00-05:00,25.5869083404541
1993-03-08 00:00:00-05:00,26.158689498901367
1993-03-09 00:00:00-05:00,26.069332122802734
1993-03-10 00:00:00-05:00,26.122961044311523
1993-03-11 00:00:00-05:00,26.051485061645508
1993-03-12 00:00:00-05:00,25.783475875854492
1993-03-15 00:00:00-05:00,25.908531188964844
1993-03-16 00:00:00-05:00,25.908531188964844
1993-03-17 00:00:00-05:00,25.74772071838379
1993-03-18 00:00:00-05:00,25.908531188964844
1993-03-19 00:00:00-05:00,25.86932373046875
1993-03-22 00:00:00-05:00,25.7257137298584
1993-03-23 00:00:00-05:00,25.779560089111328
1993-03-24 00:00:00-05:00,25.779560089111328
1993-03-25 00:00:00-05:00,25.94114112854004
1993-03-26 00:00:00-05:00,25.797521591186523
1993-03-29 00:00:00-05:00,25.905242919921875
1993-03-30 00:00:00-05:00,25.9770565032959
1993-03-31 00:00:00-05:00,25.959087371826172
1993-04-01 00:00:00-05:00,25.86932373046875
1993-04-02 00:00:00-05:00,25.330766677856445
1993-04-05 00:00:00-04:00,25.4564266204834
1993-04-06 00:00:00-04:00,25.38461685180664
1993-04-07 00:00:00-04:00,25.474376678466797
1993-04-08 00:00:00-04:00,25.43848991394043
1993-04-12 00:00:00-04:00,25.797521591186523
1993-04-13 00:00:00-04:00,25.85139274597168
1993-04-14 00:00:00-04:00,25.81546974182129
1993-04-15 00:00:00-04:00,25.81546974182129
1993-04-16 00:00:00-04:00,25.81546974182129
1993-04-19 00:00:00-04:00,25.70775604248047
1993-04-20 00:00:00-04:00,25.582082748413086
1993-04-21 00:00:00-04:00,25.564144134521484
1993-04-22 00:00:00-04:00,25.240999221801758
1993-04-23 00:00:00-04:00,25.133268356323242
1993-04-26 00:00:00-04:00,24.935808181762695
1993-04-27 00:00:00-04:00,25.205095291137695
1993-04-28 00:00:00-04:00,25.151233673095703
1993-04-29 00:00:00-04:00,25.258947372436523
1993-04-30 00:00:00-04:00,25.294845581054688
1993-05-03 00:00:00-04:00,25.4564266204834
1993-05-04 00:00:00-04:00,25.546173095703125
1993-05-05 00:00:00-04:00,25.617982864379883
1993-05-06 00:00:00-04:00,25.528217315673828
1993-05-07 00:00:00-04:00,25.474376678466797
1993-05-10 00:00:00-04:00,25.528217315673828
1993-05-11 00:00:00-04:00,25.635953903198242
1993-05-12 00:00:00-04:00,25.600038528442383
1993-05-13 00:00:00-04:00,25.294845581054688
1993-05-14 00:00:00-04:00,25.276906967163086
1993-05-17 00:00:00-04:00,25.366666793823242
1993-05-18 00:00:00-04:00,25.34870719909668
1993-05-19 00:00:00-04:00,25.86932373046875
1993-05-20 00:00:00-04:00,25.94114112854004
1993-05-21 00:00:00-04:00,25.70775604248047
1993-05-24 00:00:00-04:00,25.81546974182129
1993-05-25 00:00:00-04:00,25.86932373046875
1993-05-26 00:00:00-04:00,26.192455291748047
1993-05-27 00:00:00-04:00,26.102691650390625
1993-05-28 00:00:00-04:00,25.9770565032959
1993-06-01 00:00:00-04:00,26.22836685180664
1993-06-02 00:00:00-04:00,26.192455291748047
1993-06-03 00:00:00-04:00,26.102691650390625
1993-06-04 00:00:00-04:00,26.012943267822266
1993-06-07 00:00:00-04:00,25.92318344116211
1993-06-08 00:00:00-04:00,25.689809799194336
1993-06-09 00:00:00-04:00,25.779560089111328
1993-06-10 00:00:00-04:00,25.797521591186523
1993-06-11 00:00:00-04:00,25.905242919921875
1993-06-14 00:00:00-04:00,25.86932373046875
1993-06-15 00:00:00-04:00,25.81546974182129
1993-06-16 00:00:00-04:00,25.86932373046875
1993-06-17 00:00:00-04:00,25.959087371826172
1993-06-18 00:00:00-04:00,25.745315551757812
1993-06-21 00:00:00-04:00,25.799556732177734
1993-06-22 00:00:00-04:00,25.817630767822266
1993-06-23 00:00:00-04:00,25.58259391784668
1993-06-24 00:00:00-04:00,25.926111221313477
1993-06-25 00:00:00-04:00,25.908039093017578
1993-06-28 00:00:00-04:00,26.19730567932129
1993-06-29 00:00:00-04:00,26.070743560791016
1993-06-30 00:00:00-04:00,26.070743560791016
1993-07-01 00:00:00-04:00,25.99843406677246
1993-07-02 00:00:00-04:00,25.853792190551758
1993-07-06 00:00:00-04:00,25.58259391784668
1993-07-07 00:00:00-04:00,25.65491485595703
1993-07-08 00:00:00-04:00,25.944183349609375
1993-07-09 00:00:00-04:00,26.016510009765625
1993-07-12 00:00:00-04:00,25.99843406677246
1993-07-13 00:00:00-04:00,25.9803524017334
1993-07-14 00:00:00-04:00,26.070743560791016
1993-07-15 00:00:00-04:00,25.962251663208008
1993-07-16 00:00:00-04:00,25.889957427978516
1993-07-19 00:00:00-04:00,25.871870040893555
1993-07-20 00:00:00-04:00,25.944183349609375
1993-07-21 00:00:00-04:00,25.926111221313477
1993-07-22 00:00:00-04:00,25.745315551757812
1993-07-23 00:00:00-04:00,25.871870040893555
1993-07-26 00:00:00-04:00,26.016510009765625
1993-07-27 00:00:00-04:00,25.99843406677246
1993-07-28 00:00:00-04:00,25.944183349609375
1993-07-29 00:00:00-04:00,26.088836669921875
1993-07-30 00:00:00-04:00,25.944183349609375
1993-08-02 00:00:00-04:00,26.016510009765625
1993-08-03 00:00:00-04:00,26.034587860107422
1993-08-04 00:00:00-04:00,26.034587860107422
1993-08-05 00:00:00-04:00,25.9803524017334
1993-08-06 00:00:00-04:00,26.016510009765625
1993-08-09 00:00:00-04:00,26.16115379333496
1993-08-10 00:00:00-04:00,26.14307403564453
1993-08-11 00:00:00-04:00,26.14307403564453
1993-08-12 00:00:00-04:00,26.070743560791016
1993-08-13 00:00:00-04:00,26.106904983520508
1993-08-16 00:00:00-04:00,26.25153923034668
1993-08-17 00:00:00-04:00,26.34193992614746
1993-08-18 00:00:00-04:00,26.48657989501953
1993-08-19 00:00:00-04:00,26.48657989501953
1993-08-20 00:00:00-04:00,26.504669189453125
1993-08-23 00:00:00-04:00,26.450428009033203
1993-08-24 00:00:00-04:00,26.739686965942383
1993-08-25 00:00:00-04:00,26.75777816772461
1993-08-26 00:00:00-04:00,26.77585220336914
1993-08-27 00:00:00-04:00,26.75777816772461
1993-08-30 00:00:00-04:00,26.86625099182129
1993-08-31 00:00:00-04:00,26.938566207885742
1993-09-01 00:00:00-04:00,26.902400970458984
1993-09-02 00:00:00-04:00,26.81200408935547
1993-09-03 00:00:00-04:00,26.830074310302734
1993-09-07 00:00:00-04:00,26.649290084838867
1993-09-08 00:00:00-04:00,26.55889892578125
1993-09-09 00:00:00-04:00,26.613121032714844
1993-09-10 00:00:00-04:00,26.848167419433594
1993-09-13 00:00:00-04:00,26.86625099182129
1993-09-14 00:00:00-04:00,26.75777816772461
1993-09-15 00:00:00-04:00,26.830074310302734
1993-09-16 00:00:00-04:00,26.721620559692383
1993-09-17 00:00:00-04:00,26.6697998046875
1993-09-20 00:00:00-04:00,26.451478958129883
1993-09-21 00:00:00-04:00,26.36053466796875
1993-09-22 00:00:00-04:00,26.578826904296875
1993-09-23 00:00:00-04:00,26.724374771118164
1993-09-24 00:00:00-04:00,26.65161895751953
1993-09-27 00:00:00-04:00,26.94269561767578
1993-09-28 00:00:00-04:00,26.88810157775879
1993-09-29 00:00:00-04:00,26.7971248626709
1993-09-30 00:00:00-04:00,26.742572784423828
1993-10-01 00:00:00-04:00,26.869909286499023
1993-10-04 00:00:00-04:00,26.906288146972656
1993-10-05 00:00:00-04:00,26.869909286499023
1993-10-06 00:00:00-04:00,26.851728439331055
1993-10-07 00:00:00-04:00,26.778942108154297
1993-10-08 00:00:00-04:00,26.81534767150879
1993-10-11 00:00:00-04:00,26.869909286499023
1993-10-12 00:00:00-04:00,26.906288146972656
1993-10-13 00:00:00-04:00,26.906288146972656
1993-10-14 00:00:00-04:00,27.2519474029541
1993-10-15 00:00:00-04:00,27.397489547729492
1993-10-18 00:00:00-04:00,27.3247127532959
1993-10-19 00:00:00-04:00,27.124605178833008
1993-10-20 00:00:00-04:00,27.161012649536133
1993-10-21 00:00:00-04:00,27.124605178833008
1993-10-22 00:00:00-04:00,26.99725341796875
1993-10-25 00:00:00-04:00,27.070030212402344
1993-10-26 00:00:00-04:00,27.051836013793945
1993-10-27 00:00:00-04:00,27.070030212402344
1993-10-28 00:00:00-04:00,27.27014923095703
1993-10-29 00:00:00-04:00,27.27014923095703
1993-11-01 00:00:00-05:00,27.342906951904297
1993-11-02 00:00:00-05:00,27.3247127532959
1993-11-03 00:00:00-05:00,26.97907066345215
1993-11-04 00:00:00-05:00,26.687990188598633
1993-11-05 00:00:00-05:00,26.81534767150879
1993-11-08 00:00:00-05:00,26.851728439331055
1993-11-09 00:00:00-05:00,26.869909286499023
1993-11-10 00:00:00-05:00,27.070030212402344
1993-11-11 00:00:00-05:00,26.99725341796875
1993-11-12 00:00:00-05:00,27.124605178833008
1993-11-15 00:00:00-05:00,27.106407165527344
1993-11-16 00:00:00-05:00,27.23375129699707
1993-11-17 00:00:00-05:00,27.088226318359375
1993-11-18 00:00:00-05:00,27.015453338623047
1993-11-19 00:00:00-05:00,26.96087646484375
1993-11-22 00:00:00-05:00,26.7971248626709
1993-11-23 00:00:00-05:00,26.94269561767578
1993-11-24 00:00:00-05:00,27.051836013793945
1993-11-26 00:00:00-05:00,27.070030212402344
1993-11-29 00:00:00-05:00,26.96087646484375
1993-11-30 00:00:00-05:00,26.97907066345215
1993-12-01 00:00:00-05:00,27.015453338623047
1993-12-02 00:00:00-05:00,27.088226318359375
1993-12-03 00:00:00-05:00,27.19737434387207
1993-12-06 00:00:00-05:00,27.288333892822266
1993-12-07 00:00:00-05:00,27.27014923095703
1993-12-08 00:00:00-05:00,27.27014923095703
1993-12-09 00:00:00-05:00,27.179189682006836
1993-12-10 00:00:00-05:00,27.124605178833008
1993-12-13 00:00:00-05:00,27.288333892822266
1993-12-14 00:00:00-05:00,27.088226318359375
1993-12-15 00:00:00-05:00,27.051836013793945
1993-12-16 00:00:00-05:00,27.142793655395508
1993-12-17 00:00:00-05:00,27.291982650756836
1993-12-20 00:00:00-05:00,27.32859992980957
1993-12-21 00:00:00-05:00,27.237009048461914
1993-12-22 00:00:00-05:00,27.420183181762695
1993-12-23 00:00:00-05:00,27.401866912841797
1993-12-27 00:00:00-05:00,27.54840850830078
1993-12-28 00:00:00-05:00,27.603343963623047
1993-12-29 00:00:00-05:00,27.566730499267578
1993-12-30 00:00:00-05:00,27.456819534301758
1993-12-31 00:00:00-05:00,27.310287475585938
1994-01-03 00:00:00-05:00,27.237009048461914
1994-01-04 00:00:00-05:00,27.346921920776367
1994-01-05 00:00:00-05:00,27.401866912841797
1994-01-06 00:00:00-05:00,27.401866912841797
1994-01-07 00:00:00-05:00,27.566730499267578
1994-01-10 00:00:00-05:00,27.896419525146484
1994-01-11 00:00:00-05:00,27.841472625732422
1994-01-12 00:00:00-05:00,27.749887466430664
1994-01-13 00:00:00-05:00,27.676637649536133
1994-01-14 00:00:00-05:00,27.78652572631836
1994-01-17 00:00:00-05:00,27.78652572631836
1994-01-18 00:00:00-05:00,27.82314109802246
1994-01-19 00:00:00-05:00,27.749887466430664
1994-01-20 00:00:00-05:00,27.82314109802246
1994-01-21 00:00:00-05:00,27.768217086791992
1994-01-24 00:00:00-05:00,27.65831756591797
1994-01-25 00:00:00-05:00,27.65831756591797
1994-01-26 00:00:00-05:00,27.731576919555664
1994-01-27 00:00:00-05:00,27.988000869750977
1994-01-28 00:00:00-05:00,28.061275482177734
1994-01-31 00:00:00-05:00,28.262758255004883
1994-02-01 00:00:00-05:00,28.116230010986328
1994-02-02 00:00:00-05:00,28.299392700195312
1994-02-03 00:00:00-05:00,28.171161651611328
1994-02-04 00:00:00-05:00,27.53007698059082
1994-02-07 00:00:00-05:00,27.65831756591797
1994-02-08 00:00:00-05:00,27.676637649536133
1994-02-09 00:00:00-05:00,27.78652572631836
1994-02-10 00:00:00-05:00,27.54840850830078
1994-02-11 00:00:00-05:00,27.639991760253906
1994-02-14 00:00:00-05:00,27.676637649536133
1994-02-15 00:00:00-05:00,27.82314109802246
1994-02-16 00:00:00-05:00,27.804840087890625
1994-02-17 00:00:00-05:00,27.639991760253906
1994-02-18 00:00:00-05:00,27.47512435913086
1994-02-22 00:00:00-05:00,27.749887466430664
1994-02-23 00:00:00-05:00,27.676637649536133
1994-02-24 00:00:00-05:00,27.310287475585938
1994-02-25 00:00:00-05:00,27.438514709472656
1994-02-28 00:00:00-05:00,27.438514709472656
1994-03-01 00:00:00-05:00,27.32859992980957
1994-03-02 00:00:00-05:00,27.365222930908203
1994-03-03 00:00:00-05:00,27.291982650756836
1994-03-04 00:00:00-05:00,27.365222930908203
1994-03-07 00:00:00-05:00,27.51175880432129
1994-03-08 00:00:00-05:00,27.401866912841797
1994-03-09 00:00:00-05:00,27.53007698059082
1994-03-10 00:00:00-05:00,27.310287475585938
1994-03-11 00:00:00-05:00,27.456819534301758
1994-03-14 00:00:00-05:00,27.493467330932617
1994-03-15 00:00:00-05:00,27.47512435913086
1994-03-16 00:00:00-05:00,27.694936752319336
1994-03-17 00:00:00-05:00,27.694936752319336
1994-03-18 00:00:00-05:00,27.688884735107422
1994-03-21 00:00:00-05:00,27.61519432067871
1994-03-22 00:00:00-05:00,27.688884735107422
1994-03-23 00:00:00-05:00,27.670480728149414
1994-03-24 00:00:00-05:00,27.3388671875
1994-03-25 00:00:00-05:00,27.080965042114258
1994-03-28 00:00:00-05:00,27.1177978515625
1994-03-29 00:00:00-05:00,26.583566665649414
1994-03-30 00:00:00-05:00,26.215089797973633
1994-03-31 00:00:00-05:00,26.28879165649414
1994-04-04 00:00:00-04:00,25.88349723815918
1994-04-05 00:00:00-04:00,26.417747497558594
1994-04-06 00:00:00-04:00,26.417747497558594
1994-04-07 00:00:00-04:00,26.54669952392578
1994-04-08 00:00:00-04:00,26.34404945373535
1994-04-11 00:00:00-04:00,26.454587936401367
1994-04-12 00:00:00-04:00,26.417747497558594
1994-04-13 00:00:00-04:00,26.279573440551758
1994-04-14 00:00:00-04:00,26.28879165649414
1994-04-15 00:00:00-04:00,26.28879165649414
1994-04-18 00:00:00-04:00,26.11379051208496
1994-04-19 00:00:00-04:00,26.150615692138672
1994-04-20 00:00:00-04:00,26.12299346923828
1994-04-21 00:00:00-04:00,26.47301483154297
1994-04-22 00:00:00-04:00,26.445377349853516
1994-04-25 00:00:00-04:00,26.72173500061035
1994-04-26 00:00:00-04:00,26.694093704223633
